PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TCP_SYN,NODE-2,NODE-3,NODE-2,SWITCH-5,N/A,20000.000,20000.000,20000.000,20000.000,20005.600,20010.600,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,65535,5000,0,True,False,False,0,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
0,N/A,Control_Packet,TCP_SYN,NODE-2,NODE-3,SWITCH-5,ROUTER-7,N/A,20000.000,20000.000,20000.000,20010.600,20016.200,20021.200,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,65535,5000,0,True,False,False,0,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
0,N/A,Control_Packet,TCP_SYN,NODE-2,NODE-3,ROUTER-7,SWITCH-6,N/A,20000.000,20021.200,20021.200,20021.200,20026.800,20031.800,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,65535,5000,0,True,False,False,0,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_SYN,NODE-2,NODE-3,SWITCH-6,NODE-3,N/A,20000.000,20021.200,20021.200,20031.800,20037.400,20042.400,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,65535,5000,0,True,False,False,0,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_SYNACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,20042.400,20042.400,20042.400,20042.400,20048.000,20053.000,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4380,5010,5001,True,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_SYNACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,20042.400,20042.400,20042.400,20053.000,20058.600,20063.600,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4380,5010,5001,True,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_SYNACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,20042.400,20063.600,20063.600,20063.600,20069.200,20074.200,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4380,5010,5001,True,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_SYNACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,20042.400,20063.600,20063.600,20074.200,20079.800,20084.800,N/A,0.000,24.000,44.000,70.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4380,5010,5001,True,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-2,NODE-3,NODE-2,SWITCH-5,N/A,20084.800,20084.800,20084.800,20084.800,20090.080,20095.080,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,4380,5001,5011,False,True,False,0,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-2,NODE-3,SWITCH-5,ROUTER-7,N/A,20084.800,20084.800,20084.800,20095.080,20100.360,20105.360,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,4380,5001,5011,False,True,False,0,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-2,NODE-3,ROUTER-7,SWITCH-6,N/A,20084.800,20105.360,20105.360,20105.360,20110.640,20115.640,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,4380,5001,5011,False,True,False,0,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-2,NODE-3,SWITCH-6,NODE-3,N/A,20084.800,20105.360,20105.360,20115.640,20120.920,20125.920,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,4380,5001,5011,False,True,False,0,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
1,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,20000.000,0.000,20084.800,20084.800,20091.040,20213.120,20218.120,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,4380,5001,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
1,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,20000.000,0.000,20084.800,20084.800,20218.120,20340.200,20345.200,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,4380,5001,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
1,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,20000.000,0.000,20345.200,20345.200,20345.200,20467.280,20472.280,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,4380,5001,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
1,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,20000.000,0.000,20345.200,20345.200,20472.280,20594.360,20599.360,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,4380,5001,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,20599.360,20599.360,20599.360,20599.360,20604.640,20609.640,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,6461,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,20599.360,20599.360,20599.360,20609.640,20614.920,20619.920,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,6461,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,20599.360,20619.920,20619.920,20619.920,20625.200,20630.200,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,6461,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,20599.360,20619.920,20619.920,20630.200,20635.480,20640.480,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,6461,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
2,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,40000.000,0.000,40000.000,40000.000,40000.000,40122.080,40127.080,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,5840,6461,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
2,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,40000.000,0.000,40000.000,40000.000,40127.080,40249.160,40254.160,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,5840,6461,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
2,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,40000.000,0.000,40254.160,40254.160,40254.160,40376.240,40381.240,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,5840,6461,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
2,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,40000.000,0.000,40254.160,40254.160,40381.240,40503.320,40508.320,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,5840,6461,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,40508.320,40508.320,40508.320,40508.320,40513.600,40518.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,7921,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,40508.320,40508.320,40508.320,40518.600,40523.880,40528.880,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,7921,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,40508.320,40528.880,40528.880,40528.880,40534.160,40539.160,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,7921,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,40508.320,40528.880,40528.880,40539.160,40544.440,40549.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,7921,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
3,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,60000.000,0.000,60000.000,60000.000,60000.000,60122.080,60127.080,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,7300,7921,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
3,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,60000.000,0.000,60000.000,60000.000,60127.080,60249.160,60254.160,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,7300,7921,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
3,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,60000.000,0.000,60254.160,60254.160,60254.160,60376.240,60381.240,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,7300,7921,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
3,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,60000.000,0.000,60254.160,60254.160,60381.240,60503.320,60508.320,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,7300,7921,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,60508.320,60508.320,60508.320,60508.320,60513.600,60518.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,9381,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,60508.320,60508.320,60508.320,60518.600,60523.880,60528.880,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,9381,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,60508.320,60528.880,60528.880,60528.880,60534.160,60539.160,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,9381,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,60508.320,60528.880,60528.880,60539.160,60544.440,60549.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,9381,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
4,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,80000.000,0.000,80000.000,80000.000,80000.000,80122.080,80127.080,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,8760,9381,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
4,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,80000.000,0.000,80000.000,80000.000,80127.080,80249.160,80254.160,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,8760,9381,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
4,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,80000.000,0.000,80254.160,80254.160,80254.160,80376.240,80381.240,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,8760,9381,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
4,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,80000.000,0.000,80254.160,80254.160,80381.240,80503.320,80508.320,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,8760,9381,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,80508.320,80508.320,80508.320,80508.320,80513.600,80518.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,10841,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,80508.320,80508.320,80508.320,80518.600,80523.880,80528.880,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,10841,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,80508.320,80528.880,80528.880,80528.880,80534.160,80539.160,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,10841,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,80508.320,80528.880,80528.880,80539.160,80544.440,80549.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,10841,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
5,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,100000.000,0.000,100000.000,100000.000,100000.000,100122.080,100127.080,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,10220,10841,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
5,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,100000.000,0.000,100000.000,100000.000,100127.080,100249.160,100254.160,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,10220,10841,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
5,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,100000.000,0.000,100254.160,100254.160,100254.160,100376.240,100381.240,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,10220,10841,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
5,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,100000.000,0.000,100254.160,100254.160,100381.240,100503.320,100508.320,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,10220,10841,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,100508.320,100508.320,100508.320,100508.320,100513.600,100518.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,12301,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,100508.320,100508.320,100508.320,100518.600,100523.880,100528.880,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,12301,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,100508.320,100528.880,100528.880,100528.880,100534.160,100539.160,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,12301,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,100508.320,100528.880,100528.880,100539.160,100544.440,100549.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,12301,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,120000.000,0.000,120000.000,120000.000,120000.000,120122.080,120127.080,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,120000.000,0.000,120000.000,120000.000,120127.080,120249.160,120254.160,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,120000.000,0.000,120254.160,120254.160,120254.160,120376.240,120381.240,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,120000.000,0.000,120254.160,120254.160,120381.240,120503.320,120508.320,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,120508.320,120508.320,120508.320,120508.320,120513.600,120518.600,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,120508.320,120508.320,120508.320,120518.600,120523.880,120528.880,N/A,0.000,20.000,40.000,66.000,0.000,Errored,11.2.1.2:36934,11.2.1.1:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,120000.000,0.000,620553.098,620553.098,620553.098,620675.178,620680.178,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,120000.000,0.000,620553.098,620553.098,620680.178,620802.258,620807.258,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,120000.000,0.000,620807.258,620807.258,620807.258,620929.338,620934.338,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
6,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,120000.000,0.000,620807.258,620807.258,620934.338,621056.418,621061.418,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,11680,12301,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,621061.418,621061.418,621061.418,621061.418,621066.698,621071.698,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-6,ROUTER-7,N/A,621061.418,621061.418,621061.418,621071.698,621076.978,621081.978,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,ROUTER-7,SWITCH-5,N/A,621061.418,621081.978,621081.978,621081.978,621087.258,621092.258,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,SWITCH-5,NODE-2,N/A,621061.418,621081.978,621081.978,621092.258,621097.538,621102.538,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.1.1.3:82,4381,5011,13761,False,True,False,0,11.2.1.2,11.1.1.3,11.1.1.1,11.1.1.3,
7,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,140000.000,0.000,621102.538,621102.538,621102.538,621224.618,621229.618,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,2920,13761,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
8,0,CBR,APP1_CBR,NODE-2,NODE-3,NODE-2,SWITCH-5,160000.000,0.000,621102.538,621102.538,621225.578,621347.658,621352.658,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,2920,15221,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
7,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,140000.000,0.000,621102.538,621102.538,621229.618,621351.698,621356.698,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,2920,13761,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
8,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-5,ROUTER-7,160000.000,0.000,621102.538,621102.538,621352.658,621474.738,621479.738,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.1.1.1:36934,2920,15221,0,False,False,False,1460,11.1.1.3,11.1.1.1,11.1.1.3,11.1.1.1,
7,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,140000.000,0.000,621356.698,621356.698,621356.698,621478.778,621483.778,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,2920,13761,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
8,0,CBR,APP1_CBR,NODE-2,NODE-3,ROUTER-7,SWITCH-6,160000.000,0.000,621479.738,621479.738,621479.738,621601.818,621606.818,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,2920,15221,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
7,0,CBR,APP1_CBR,NODE-2,NODE-3,SWITCH-6,NODE-3,140000.000,0.000,621356.698,621356.698,621483.778,621605.858,621610.858,1460.000,1460.000,1480.000,1500.000,1526.000,0.000,Successful,11.1.1.3:82,11.2.1.2:36934,2920,13761,0,False,False,False,1460,11.1.1.3,11.2.1.2,11.2.1.1,11.2.1.2,
0,N/A,Control_Packet,TCP_ACK,NODE-3,NODE-2,NODE-3,SWITCH-6,N/A,621610.858,621610.858,621610.858,621610.858,621616.138,621621.138,N/A,0.000,20.000,40.000,66.000,0.000,Successful,11.2.1.2:36934,11.2.1.1:82,4381,5011,15221,False,True,False,0,11.2.1.2,11.2.1.1,11.2.1.2,11.2.1.1,
